id	ID
anzahlGebaut	Anzahl gebaut
anzahlInBetrieb	Anzahl in Betrieb
ausrangierung	Ausrangierung
gewichtInFeuerstellung	Gewicht in Feuerstellung
drehgeschwindigkeit	Drehgeschwindigkeit
erhöhungsgeschwindigkeit	Erhöhungsgeschwindigkeit
weitereSchanzen	Weitere schanzen
großereignisse	Großereignisse
kampfgewicht	Kampfgewicht
nummernreihe	Nummernreihe
koordinatenregion	Koordinatenregion
explizit	Explizit
auslöseverzögerung	Auslöseverzögerung
bildhöhe	Bildhöhe
livestream	Livestream
maximum	Maximum
kampfteam	Kampfteam
kampfstil	Kampfstil
aufgaben	Aufgaben
koNiederlagen	Ko-Niederlagen
aufgabeNiederlagen	Aufgabe-Niederlagen
fakultät	Fakultät
bruchkraft	Bruchkraft
erdgasabsatz	Erdgasabsatz
hofmethod	Hofmethod
wappenalttext	Wappen Alt Text
panier	Panier
xlagekarte	X Lagekarte
erfolgehalle	Erfolgehalle
erfolgebeach	Erfolgebeach
averageWindSpeed	Average wind speed
gesamterAchsstand	Gesamter Achsstand
øTriebrad	Ø Triebrad
øLaufrad	Ø Laufrad
seitzplätze	Seitzplätze
erf	ERF
gewichtHahnVon	Gewicht Hahn von
gewichtHahnBis	Gewicht Hahn bis
gewichtHenneVon	Gewicht Henne von
gewichtHenneBis	Gewicht Henne bis
ringgrößeHahn	Ringgröße Hahn
ringgrößeHenne	Ringgröße Henne
kapitaen	Kapitaen
versuche	Versuche
erstes	Erstes
sieg	Sieg
nieder	Nieder
irbAbkürzung	IRB abkürzung
cir	CIR
roeAfterTax	ROE after Tax
sparkassensrat	Sparkassensrat
piers	Piers
öffnung	Öffnung
sitioWeb	Sitio web
nameDerEinwohner	Name der Einwohner
concacafBeitritt	Concacaf-Beitritt
angelegT	Angeleg t
typeLa	Type la
typeRa	Type ra
shirtsupplier	Shirtsupplier
shirtsponsors	Shirtsponsors
ehemfahne	Ehem Fahne
gespielteSpiele	Gespielte spiele
körbe	Körbe
korbschützenkönig	Korbschützenkönig
cotrainerin	Cotrainerin
archiveDatum	Archive-Datum
chen	Chen
heimGelbeKarte	Heim gelbe karte
bildLageHöhe	Bild-Lage-HÖhe
Undergraduate	-Undergraduate
Graduates	-Graduates
Sonstige	-Sonstige
kette	Kette
kampfname	Kampfname
kämpftaus	Kämpftaus
punktsiege	Punktsiege
punktniederlagen	Punktniederlagen
andereNiederlagen	Andere-Niederlagen
trainingszentren	Trainingszentren
theoretischeAusbildung	Theoretische Ausbildung
praktischeAusbildung	Praktische Ausbildung
flottenstärke	Flottenstärke
simulatorflotte	Simulatorflotte
lizenzerwerb	Lizenzerwerb
basiertAuf	Basiert auf
staatlicheAnerkennung	Staatliche Anerkennung
sprockhoff	Sprockhoff
schulzemämter	Schulzemämter
ortschafte	Ortschafte
xflStartYr	XFL start yr
xflEndYr	XFL end yr
besucher10b	Besucher10b
besucher11b	Besucher11b
besucher12b	Besucher12b
besucher13b	Besucher13b
besucher14b	Besucher14b
besucher15b	Besucher15b
ersteAusgabe	Erste Ausgabe
handelsregisternummer	Handelsregisternummer
produzenten	Produzenten
eiskunstlauf	Eiskunstlauf
kartebeschreibung	Kartebeschreibung
neugeschäft	Neugeschäft
08Dsm	08-DSM
08BezeichnungDsm	08-Bezeichnung-Dsm
hubschraubertyp	Hubschraubertyp
ehemaligeLfz1d	Ehemalige LFZ1D
ehemaligeLfz1t	Ehemalige LFZ1T
einsatzbereitschaft	Einsatzbereitschaft
pilot	Pilot
rettass	Rett Ass
start/zielRegion	Start-/Ziel-Region
hsp	HSP
hspb	Hspb
stellwerke	Stellwerke
partnerstädte	Partnerstädte
design	Design
brm	Brm
youtubeKanal	Youtube Kanal
kapazitätErfindungsjahr	Kapazität erfindungsjahr
branchen	Branchen
dayofdeath	Dayofdeath
monthofdeath	Monthofdeath
yearofdeath	Yearofdeath
placeofdeath	Placeofdeath
countryofdeath	Countryofdeath
bildAlt	Bild alt
grundsteinlegung	Grundsteinlegung
gebetsraum	Gebetsraum
kuppelAnzahl	Kuppel anzahl
kuppelHöhe	Kuppel höhe
minarettAnzahl	Minarett anzahl
minarettHöhe	Minarett höhe
ehemalige17c	Ehemalige17c
ehemalige17d	Ehemalige17d
recordLabel	Record Label
deutscheHomepage	Deutsche Homepage
anbindung	Anbindung
makrogeochore	Makrogeochore
mesogeochore	Mesogeochore
andererTitel	Anderer Titel
ersatzbezeichnung	Ersatzbezeichnung
ärabeginn	Ärabeginn
äraende	Äraende
bestzeit	Bestzeit
1500m	1500m
1500mt	1500m T
5000m	5000m
5000mt	5000m T
10000m	10000m
10000mt	10000m T
wcmoguls	Wcmoguls
wcdualmoguls	Wcdualmoguls
rezitator	Rezitator
geschlossenSeit	Geschlossen seit
numCourses	Num courses
ppn	PPN
challengecupdoppel	Challengecupdoppel
fuhrpark	Fuhrpark
laufdrall	Laufdrall
datumHöchsterRank	Datum höchster Rank
höchsterRank	Höchster Rank
jetzigerRank	Jetziger Rank
datumJetzigerRank	Datum jetziger Rank
ranking	Ranking
europacupdebuet	Europacupdebuet
americascupdebuet	Americascupdebuet
americascupsiege	Americascupsiege
intercontidebuet	Intercontidebuet
breitelegende	Breite Legende
anteil	Anteil
liegendanzahl	Liegend Anzahl
liegendtreffer	Liegend Treffer
stehendanzahl	Stehend Anzahl
stehendtreffer	Stehend Treffer
öhbCup	ÖHB-Cup
produktname	Produktname
geschäftsvolumen	Geschäftsvolumen
anbieter	Anbieter
inhalte	Inhalte
wcskicross	Wcskicross
wchalfpipe	Wchalfpipe
wcballett	Wcballett
weitereNicknames	Weitere Nicknames
ehemaligeTeams	Ehemalige Teams
bevorzugteSpielpartei	Bevorzugte Spielpartei
stadtInKanji	Stadt in Kanji
stadtkarte	Stadtkarte
verlagsleitung	Verlagsleitung
wcaerials	Wcaerials
verwaltungsräte	Verwaltungsräte
wcparallel	Wcparallel
diagrammNiederschlaghöhe	Diagramm niederschlaghÖhe
reunion	Reunion
amtlich	Amtlich
bachelorstudenten	Bachelorstudenten
masterstudenten	Masterstudenten
achstandderfahrgestelle	Achstand Der Fahrgestelle
inselgruppe	Inselgruppe
wcsnowboardcross	Wcsnowboardcross
wcpgsweltcup	Wcpgsweltcup
wcgsweltcup	Wcgsweltcup
wcpslweltcup	Wcpslweltcup
wcslweltcup	Wcslweltcup
besucher10a	Besucher10a
besucher11a	Besucher11a
besucher12a	Besucher12a
besucher13a	Besucher13a
besucher14a	Besucher14a
besucher15a	Besucher15a
uid	UID
nw	NW
dm	DM
di	DI
liedtxt	Liedtxt
zuständig	Zuständig
ministerium	Ministerium
etat	Etat
vuelta04b	Vuelta04B
tour10t	Tour10T
dozenten	Dozenten
nomeAbitanti	Nome abitanti
flächeFfh	Fläche-FFH
afcBeitritt	Afc-Beitritt
rathausStadt	Rathaus Stadt
rechtsnatur	Rechtsnatur
statistischeBezirke	Statistische Bezirke
anteilAusl.Studenten	Anteil ausl. Studenten
davonProfessuren	Davon Professuren
4.256.234Leitung	4.256.234\n Leitung
leergewicht(vollgetankt)	Leergewicht (vollgetankt)
schlachtruf	Schlachtruf
coProduzenten	Co-Produzenten
operatingSystem	Operating system
mottoeng	Mottoeng
leistungMitRaimair	Leistung mit Raimair
nachweisPegel	Nachweis-Pegel
teilgebiete	Teilgebiete
antennenumlaufzeit	Antennenumlaufzeit
nachtrag	Nachtrag
ehrenpräsidium	Ehrenpräsidium
nationalräte	Nationalräte
wissenschaftlicheHilfskräfte	Wissenschaftliche Hilfskräfte
reifendruck(vorn)	Reifendruck (vorn)
reifendruck(hinten)	Reifendruck (hinten)
evaEinsätze	Eva einsätze
stemmaKitY	Stemma kit y
stemmaKitX	Stemma kit x
burschenband	Burschenband
fuchsenband	Fuchsenband
burschalttext	Bursch Alt Text
fuchsalttext	Fuchs Alt Text
kopfbedeckung	Kopfbedeckung
bezugsmeridian	Bezugsmeridian
dtg	DTG
tramlinien	Tramlinien
längeTrolleybus	Länge Trolleybus
wissenschaftlicheUndStudentischeHilfskräfte	Wissenschaftliche und studentische Hilfskräfte
cafBeitritt	Caf-Beitritt
spätereBesetzung1a	Spätere Besetzung1a
spätereBesetzung1b	Spätere Besetzung1b
spätereBesetzung2a	Spätere Besetzung2a
spätereBesetzung2b	Spätere Besetzung2b
spätereBesetzung3a	Spätere Besetzung3a
spätereBesetzung3b	Spätere Besetzung3b
spätereBesetzung4a	Spätere Besetzung4a
spätereBesetzung4b	Spätere Besetzung4b
spätereBesetzung5a	Spätere Besetzung5a
spätereBesetzung5b	Spätere Besetzung5b
quellenSingles	Quellen Singles
queuemarke	Queuemarke
größterErfolgBei10BallWm	Größter Erfolg bei 10-Ball WM
größterErfolgBei14/1Wm	Größter Erfolg bei 14/1 WM
stil/auslage	Stil/Auslage
vexillologischesSymbol	Vexillologisches Symbol
skKbs	SK-KBS
höchstesAmt	Höchstes Amt
amtsträger	Amtsträger
übergeordneteStelle	Übergeordnete Stelle
english	English
umsatz/budget	Umsatz/Budget
regionalkarte	Regionalkarte
schweizbezogen	Schweizbezogen
start/zielpunkt	Start-/Zielpunkt
start/zielBreitengrad	Start-/Ziel-Breitengrad
start/zielLängengrad	Start-/Ziel-Längengrad
leiterteams	Leiterteams
zvr	ZVR
datumBesterNationalerRanglistenplatz	Datum Bester Nationaler Ranglistenplatz
brand	Brand
idTvn	ID-TVN
cero	Cero
vereinbeach	Vereinbeach
titeltranskription	Titel Transkription
titelenglisch	Titel Englisch
kurztiteltranskription	Kurztitel Transkription
bildunterschfrift	Bildunterschfrift
bauleistung	Bauleistung
mindermeinung	Mindermeinung
entscheidung	Entscheidung
parteiobfrau	Parteiobfrau
sitzreihen/ersterWagen	Sitzreihen/erster wagen
breiteAnmerkung	Breite-Anmerkung
wahlkreisname	Wahlkreisname
wahlberechtigte	Wahlberechtigte
regionalratsvertreter	Regionalratsvertreter
memorialCup	Memorial cup
robertsonCup	Robertson cup
registriertewaehler	Registrierte Waehler
geohöhe	Geohöhe
pfarrei	Pfarrei
lehrer	Lehrer
crSlope	CR Slope
gewichtInFahrstellung	Gewicht in Fahrstellung
größezahnrad	Größe Zahnrad
beharrungsbremse	Beharrungsbremse
ersteversion	Erste Version
schiedsrichterstadt	Schiedsrichterstadt
meldungen	Meldungen
meisterschaften	Meisterschaften
turnerCup	Turner cup
gehobenesAtoll	Gehobenes atoll
typNutzung	Typ nutzung
typAntrieb	Typ antrieb
erlös	Erlös
!aktuellevorabversion	!Aktuelle Vorab Version
!aktuellevorabversionfreigabedatum	!Aktuelle Vorab Version Freigabe Datum
kellyCup	Kelly cup
kreisName	Kreis name
websiteAnm	Website-ANM
giro02b	Giro02B
stromzufuhr	Stromzufuhr
leermasseOhneTender	Leermasse ohne Tender
uefaPokalQualifizierte	Uefa-Pokal qualifizierte
finale	Finale
finalstadion	Finalstadion
nachgeordneterPokal	Nachgeordneter Pokal
rd6Seed	RD6-Seed
mahlwerk	Mahlwerk
wasserrad	Wasserrad
mannschaft	Mannschaft
europaLeagueQualifizierte	Europa League Qualifizierte
bunkermenge	Bunkermenge
geschosseneToreProSpiel	Geschossene Tore pro Spiel
zuschauerProSpiel	Zuschauer pro Spiel
niederflurwagen	Niederflurwagen
ausstoß	Ausstoß
wappengrösse	Wappengrösse
oldWebsite	Old Website
talienischerName	Talienischer Name
chynowethCup	Chynoweth cup
mannschaftsart	Mannschaftsart
meisteTore	Meiste Tore
meisteSpiele	Meiste Spiele
olympischeSpieleApps	Olympische Spiele apps
summerOlympicsFirst	Summer Olympics first
bestesErgebnisOlympischeSpiele	Bestes Ergebnis Olympische Spiele
weltmeisterschaftenApps	Weltmeisterschaften apps
worldCupFirst	World cup first
worldCupBest	World cup best
regionalCupApps	Regional cup apps
regionalCupFirst	Regional cup first
regionalCupBest	Regional cup best
planungsraumnummer	Planungsraumnummer
planungsraumname	Planungsraumname
stadtbezirknummer	Stadtbezirknummer
stadtbezirkname	Stadtbezirkname
spiele(punkte)	Spiele (punkte)
länderspiele(punkte)	Länderspiele (punkte)
windmühlentyp	WindmÜhlentyp
flügeltyp	FlÜgeltyp
flügelanzahl	FlÜgelanzahl
nachführung	NachfÜhrung
eurexRepoMitgliedSeit	Eurex Repo-Mitglied seit
trageweise	Trageweise
45p	45P
45n	45N
rounds	Rounds
selected	Selected
first	First
second	Second
third	Third
breitengradAnm	Breitengrad-ANM
längengradAnm	Längengrad-ANM
kuppelDurchmesser	Kuppel durchmesser
abgesagtmänner	Abgesagtmänner
abgesagtfrauen	Abgesagtfrauen
bezirknummer	Bezirknummer
stadtteile	Stadtteile
feuergeschwindigkeit	Feuergeschwindigkeit
strassenverkehr	Strassenverkehr
voy	Voy
material	Material
inventarnummer	Inventarnummer
name2InSerech	Name2-In-Serech
name2SerechSymbol	Name2-Serech-Symbol
ausführungsumgebung	Ausführungsumgebung
titelübersetzung	TitelÜbersetzung
lageBild	Lage Bild
dekanatsbezirke	Dekanatsbezirke
kirchengemeinden	Kirchengemeinden
gemeindeglieder	Gemeindeglieder
regionalbischof	Regionalbischof
büroanschrift	Büroanschrift
ortsteile/	Ortsteile /
vereinsfarbe	Vereinsfarbe
cornishName	Cornish name
olympischeSpiele	Olympische spiele
weltmeisterschaften	Weltmeisterschaften
fototext	Fototext
rodelnherrenmeter	Rodeln Herren Meter
rodelnherrenkurven	Rodeln Herren Kurven
rodelndamenmeter	Rodeln Damen Meter
rodelndamenkurven	Rodeln Damen Kurven
doppelsitzermeter	Doppelsitzer Meter
doppelsitzerkurven	Doppelsitzer Kurven
kostüm	KostÜm
fahrpersonal	Fahrpersonal
vordererÜberhang	Vorderer Überhang
hintererÜberhang	Hinterer Überhang
giro04b	Giro04B
giro05b	Giro05B
kartenlänge	Kartenlänge
spanischerTitel	Spanischer Titel
aktionsraum	Aktionsraum
textBrandzeichenZ	Text Brandzeichen Z
textBrandzeichenF	Text Brandzeichen F
gastTrainerin	Gast trainerin
heimTrainerin	Heim trainerin
dekan	Dekan
ntupdate	Ntupdate
headchoach	Headchoach
playerOfTheMatch	Player of the match
manOfTheMatch	Man of the match
pulvermischung	Pulvermischung
kurztitelübersetzung	KurztitelÜbersetzung
entwicklerversion	Entwickler Version
entwicklerversionfreigabedatum	Entwickler Version Freigabe Datum
modellversion	Modellversion
internatsleitung	Internatsleitung
aussichtsratvorsitzender	Aussichtsratvorsitzender
1.Vizepräsident	1. vizepräsident
2.Vizepräsident	2. Vizepräsident
uefaWomen\’sChampionsLeagueQualifizierte	Uefa women\’s champions league qualifizierte
extras19a	Extras19a
extras20a	Extras20a
extras21a	Extras21a
extras22a	Extras22a
schiedsrichterLand	Schiedsrichter land
polizeipräsident	Polizeipräsident
nomhameau	Nomhameau
commune	Commune
datefusion	Datefusion
hab	Hab
artwork	Artwork
eassen	Eassen
Autor	-Autor
magazinzuführung	Magazinzuführung
tanummer	Tanummer
reg.kommissär	Reg.kommissär
spreache	Spreache
warning	Warning
parlamentspräsident	ParlamentsprÄsident
bip(ppp)ProKopf	BIP (PPP) pro Kopf
nebenorte	Nebenorte
subRegions	Sub regions
climateRegion	Climate region
precipitation	Precipitation
soil	Soil
totalSize	Total size
planted	Planted
grapes	Grapes
harvest	Harvest
wineProduced	Wine produced
anzahlStudierende	Anzahl Studierende
anzahlMitarbeitende	Anzahl Mitarbeitende
davonInLehre,ForschungUndDienstleistung	Davon in Lehre, Forschung und Dienstleistung
zuschuauer	Zuschuauer
national	National
partOf	Part of
söhneUndTöchter	Söhne und Töchter
zylinderdruck	Zylinderdruck
mastering	Mastering
funk	Funk
heimGeleKarten	Heim gele karten
trennung	Trennung
spielstätten	Spielstätten
Bgcolor	-Bgcolor
map2Name	Map2 name
category	Category
einrichtungen	Einrichtungen
luftfahrzeuge	Luftfahrzeuge
fraktionsvorsitzImInatsisartut	Fraktionsvorsitz im Inatsisartut
mitgliedImFolketing	Mitglied im Folketing
wineYears	Wine years
mapax	Mapa X
vorgängerTyp	VorgÄnger typ
nachfolgerTyp	Nachfolger typ
postproduktion	Postproduktion
provost	Provost
davonGraduierte	Davon Graduierte
leermasse(mitTender)	Leermasse (mit Tender)
produktionsstandorte	Produktionsstandorte
nativeName	Native name
bewegungenProWoche	Bewegungen pro Woche
rd1Score01firstleg	RD1-Score01firstleg
rd1Score02firstleg	RD1-Score02firstleg
rd1Score01secondleg	RD1-Score01secondleg
rd1Score02secondleg	RD1-Score02secondleg
rd1Score03firstleg	RD1-Score03firstleg
rd1Score04firstleg	RD1-Score04firstleg
rd1Score03secondleg	RD1-Score03secondleg
rd1Score04secondleg	RD1-Score04secondleg
rd1Score05firstleg	RD1-Score05firstleg
rd1Score06firstleg	RD1-Score06firstleg
rd1Score05secondleg	RD1-Score05secondleg
rd1Score06secondleg	RD1-Score06secondleg
rd1Score07firstleg	RD1-Score07firstleg
rd1Score08firstleg	RD1-Score08firstleg
rd1Score07secondleg	RD1-Score07secondleg
rd1Score08secondleg	RD1-Score08secondleg
rd1Score09firstleg	RD1-Score09firstleg
rd1Score10firstleg	RD1-Score10firstleg
rd1Score09secondleg	RD1-Score09secondleg
rd1Score10secondleg	RD1-Score10secondleg
rd1Score11firstleg	RD1-Score11firstleg
rd1Score12firstleg	RD1-Score12firstleg
rd1Score11secondleg	RD1-Score11secondleg
rd1Score12secondleg	RD1-Score12secondleg
rd1Score13firstleg	RD1-Score13firstleg
rd1Score14firstleg	RD1-Score14firstleg
rd1Score13secondleg	RD1-Score13secondleg
rd1Score14secondleg	RD1-Score14secondleg
rd1Score15firstleg	RD1-Score15firstleg
rd1Score16firstleg	RD1-Score16firstleg
rd1Score15secondleg	RD1-Score15secondleg
rd1Score16secondleg	RD1-Score16secondleg
rd2Score01firstleg	RD2-Score01firstleg
rd2Score02firstleg	RD2-Score02firstleg
rd2Score01secondleg	RD2-Score01secondleg
rd2Score02secondleg	RD2-Score02secondleg
rd2Score03firstleg	RD2-Score03firstleg
rd2Score04firstleg	RD2-Score04firstleg
rd2Score03secondleg	RD2-Score03secondleg
rd2Score04secondleg	RD2-Score04secondleg
rd2Score05firstleg	RD2-Score05firstleg
rd2Score06firstleg	RD2-Score06firstleg
rd2Score05secondleg	RD2-Score05secondleg
rd2Score06secondleg	RD2-Score06secondleg
rd2Score07firstleg	RD2-Score07firstleg
rd2Score08firstleg	RD2-Score08firstleg
rd2Score07secondleg	RD2-Score07secondleg
rd2Score08secondleg	RD2-Score08secondleg
rd3Score01firstleg	RD3-Score01firstleg
rd3Score02firstleg	RD3-Score02firstleg
rd3Score01secondleg	RD3-Score01secondleg
rd3Score02secondleg	RD3-Score02secondleg
rd3Score03firstleg	RD3-Score03firstleg
rd3Score04firstleg	RD3-Score04firstleg
rd3Score03secondleg	RD3-Score03secondleg
rd3Score04secondleg	RD3-Score04secondleg
drehbücher	DrehbÜcher
gemeindewappen	Gemeindewappen
gemeindeflagge	Gemeindeflagge
karteDerGemeinde	Karte der Gemeinde
okrug	Okrug
jmacategory	JMAcategory
jmatype	JMAtype
undraftedyear	Undraftedyear
grundwasserversorgungHomepage	Grundwasserversorgung\n  Homepage
endstand	Endstand
landFlaeche	Land flaeche
irbBeitritt	IRB-Beitritt
locationEngineer	Location Engineer
mixdownUndMasterEngineer	Mixdown und Master Engineer
rd4Score01firstleg	RD4-Score01firstleg
rd4Score02firstleg	RD4-Score02firstleg
rd4Score01secondleg	RD4-Score01secondleg
rd4Score02secondleg	RD4-Score02secondleg
subjekt	Subjekt
dorfvorsteher	Dorfvorsteher
dorfvorsteherstand	Dorfvorsteher Stand
landkreisbeamter	Landkreisbeamter
webpräsenzlandkreis	Webpräsenz Landkreis
anhängelast	Anhängelast
antriebsleistung	Antriebsleistung
paBufc20102011tternSh	Pa bufc20102011ttern sh
erh	Erh
str	Str
drop	Drop
bericht	Bericht
prepressure	Prepressure
direktorium	Direktorium
familien	Familien
streckenführung	StreckenfÜhrung
strongestCpacName	Strongest CPac name
strongestCpacPressure	Strongest CPac pressure
strongestCpacWinds	Strongest CPac winds
gReaktor	G reaktor
gReaktorMw	G reaktor mw
mannschaftskapitän	Mannschaftskapitän
Style	- style
armfarbe	Armfarbe
brustfarbe	Brustfarbe
hosenfarbe	Hosenfarbe
sockenfarbe	Sockenfarbe
spielermodi	Spielermodi
studios	Studios
lafettenlänge	Lafettenlänge
gewichtDerProtze	Gewicht der Protze
urteilsdatum	Urteilsdatum
aussage	Aussage
abweichend	Abweichend
nichtBeteiligt	Nicht beteiligt
angewandtesrecht	Angewandtes Recht
wissenschaftlicheLeitung	Wissenschaftliche Leitung
pre	Pre
eptTitel	EPT-Titel
eptFinal	EPT-Final
eptMoney	EPT-Money
gemeindeteilschlüssel	Gemeindeteilschlüssel
pröpstin	Pröpstin
hauptpredigtkirche	Hauptpredigtkirche
(unterhaltung)Im	(Unterhaltung)\n IM
level	Level
pitchers	Pitchers
catchers	Catchers
outfielders	Outfielders
mlbaffiliation	Mlbaffiliation
milbcomname	Mi LBcom Name
milbcomleaguename	Mi LBcom League Name
latitudinesekundi	Latitudine Sekundi
longitudinesekundi	Longitudine Sekundi
anzahlSpiele	Anzahl spiele
anzahlTore	Anzahl tore
torschuetzenkoenig	Torschuetzenkoenig
studierende	Studierende
meridianLänge	Meridian-LÄnge
meridianEw	Meridian-Ew
offset	Offset
nameLok	Name-Lok
abkLok	ABK-LOK
gültigVon	GÜltig-Von
gültigBis	GÜltig-Bis
datum3c	Datum3c
mütze	Mütze
waffenspruch	Waffenspruch
parish	Parish
bevoelkerungJahr	Bevoelkerung-Jahr
wirtschaft	Wirtschaft
refereeCountry	Referee country
abgesagt	Abgesagt
speakers	Speakers
wissenschaftlichesPersonal	Wissenschaftliches Personal
zielgenauigkeit	Zielgenauigkeit
1904S	1904 S
1924WR	1924 W R
1928WR	1928 W R
1932WR	1932 W R
1936WR	1936 W R
moderationsteam	Moderationsteam
sektionen	Sektionen
websprache	Web Sprache
arVorsitzender	AR-Vorsitzender
partnerin	Partnerin
,UndAnderenWerkstoffenHomepage	, und anderen Werkstoffen \n  Homepage
mottod	Motto D
metropolit	Metropolit
serieLink	Serie Link
episodenliste	Episodenliste
prou	Prou
episode	Episode
vgDatum	Vg-Datum
nfDatum	Nf-Datum
spurweiteV/h	Spurweite v/h
096Km/h	0-96 km/h
0161Km/h	0-161 km/h
sektionsleiter	Sektionsleiter
banxicoBild	Banxico\nbild 
nameAn	Name-An
lagerform	Lagerform
artike	Artike
www.svitavskoweb.cz/place.asp%3Fplace	Www.svitavskoweb.cz/place.asp?place
chefredakteur	Chefredakteur
turnier	Turnier
1r	1R
2r	2R
3r	3R
4r	4R
5r	5R
6r	6R
7r	7R
8r	8R
9r	9R
10r	10R
11r	11R
12r	12R
13r	13R
14r	14R
15r	15R
16r	16R
17r	17R
18r	18R
19r	19R
20r	20R
21r	21R
22r	22R
23r	23R
24r	24R
25r	25R
26r	26R
27r	27R
28r	28R
29r	29R
30r	30R
31r	31R
32r	32R
33r	33R
www.ceskysmaragd.cz/obec.asp%3Fplace	Www.ceskysmaragd.cz/obec.asp?place
aerial	Aerial
längeStadtbus	Länge Stadtbus
längeRegionalverkehr	Länge Regionalverkehr
längeGesammt	Länge Gesammt
episodeGesamt	Episode gesamt
gastauftritt	Gastauftritt
synchroLink	Synchro Link
untersuchungsleiter	Untersuchungsleiter
expedition	Expedition
indizierteLeistung	Indizierte Leistung
überhitzerheizfläche	Überhitzerheizfläche
nameLocal	Name local
abkürzug	Abkürzug
grundstück	Grundstück
letzteLeitungDerMission	Letzte Leitung der Mission
langeüberpuffer	LangeÜber Puffer
startnummern	Startnummern
werkstattort	Werkstattort
nettoumsatz	Nettoumsatz
sterbetag	Sterbetag
rumpfgewichtM.Schwert	Rumpfgewicht m. Schwert
